cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
90662;MT;RIBEIRÃO CASCALHEIRA;6624;50;83;369;571;1513;1416;1613;597;306;105;3161;3462;1
90670;MT;CUIABÁ;415100;714;1985;21657;37149;99593;90995;99799;37666;16392;9148;220412;194483;205
90689;MT;TAPURAH;7744;68;120;491;761;2103;1619;1849;495;175;62;3636;4108;0
90697;MT;DIAMANTINO;15646;120;218;1011;1538;3712;3206;3629;1356;649;207;7556;8090;0
90700;MT;PONTAL DO ARAGUAIA;4978;61;91;300;452;1054;1159;1169;414;214;64;2478;2500;0
90719;MT;DOM AQUINO;6779;67;92;377;558;1331;1294;1719;707;443;191;3361;3412;6
90727;MT;SAPEZAL;13582;115;179;889;1272;3923;3528;2845;594;187;50;6492;7090;0
90743;MT;CAMPOS DE JÚLIO;3955;30;67;250;385;1123;910;898;232;53;7;1912;2043;0
90760;MT;CARLINDA;7403;46;62;418;717;1367;1399;1931;838;476;149;3545;3856;2
90778;MT;GENERAL CARNEIRO;4059;77;74;237;417;840;825;904;384;208;93;1893;2166;0
90786;MT;FELIZ NATAL;6237;91;91;408;607;1499;1354;1558;443;135;51;2917;3320;0
90808;MT;NOVO MUNDO;5170;53;68;325;458;1035;962;1427;505;237;99;2285;2885;0
90824;MT;GAÚCHA DO NORTE;4704;47;78;284;430;1156;1012;1082;354;180;80;2209;2495;0
90832;MT;GUIRATINGA;8587;60;110;451;646;1450;1502;2195;1140;732;301;4261;4322;4
90840;MT;UNIÃO DO SUL;2570;30;28;173;249;558;557;686;196;73;20;1132;1438;0
90867;MT;NOVA LACERDA;4716;64;69;289;399;1102;1009;1132;400;177;75;2208;2508;0
90883;MT;NOVA UBIRATÃ;6418;49;76;383;577;1601;1341;1666;476;174;73;2833;3584;1
90905;MT;BOM JESUS DO ARAGUAIA;4648;50;82;318;403;1051;1077;971;419;166;111;2148;2500;0
90913;MT;ITIQUIRA;8731;109;149;541;802;2051;1968;2009;708;289;104;4115;4614;2
90921;MT;SERRA NOVA DOURADA;1426;35;34;86;101;274;326;383;107;60;20;618;808;0
90948;MT;NOVO SANTO ANTÔNIO;1740;26;42;95;134;393;354;388;171;79;58;751;989;0
90956;MT;JACIARA;18167;107;299;1193;1522;3818;3839;4562;1735;817;274;9393;8774;0
90964;MT;NOVA NAZARÉ;2320;21;39;133;236;547;514;476;168;100;85;1070;1250;0
90980;MT;SANTA CRUZ DO XINGU;1600;13;21;93;145;364;343;412;150;47;12;688;912;0
91006;MT;CONQUISTA D'OESTE;2824;28;45;171;292;721;601;526;236;129;75;1355;1469;0
91022;MT;VALE DE SÃO DOMINGOS;2690;15;38;153;230;589;573;632;299;125;36;1259;1431;0
91049;MT;SANTA RITA DO TRIVELATO;2135;23;35;121;198;587;481;447;167;59;17;964;1170;1
91057;MT;LUCIARA;1919;36;33;151;167;440;355;431;183;77;46;892;1027;0
91081;MT;IPIRANGA DO NORTE;4005;34;44;247;383;1013;961;941;264;100;18;1876;2129;0
91090;MT;VILA BELA DA SANTÍSSIMA TRINDADE;9982;74;151;548;985;2365;2041;2219;878;447;274;4734;5246;2
91103;MT;ITANHANGÁ;4515;51;67;269;417;1050;951;1152;404;135;18;2036;2478;1
91170;MT;NOBRES;10814;84;171;719;972;2354;2169;2520;1159;496;170;5319;5495;0
91197;MT;NORTELÂNDIA;4413;63;56;257;416;871;806;1217;449;208;70;2197;2216;0
91219;MT;NOSSA SENHORA DO LIVRAMENTO;11492;111;145;606;975;2433;2229;2754;1377;661;201;5343;6149;0
91294;MT;POCONÉ;22336;152;262;1376;2052;5151;4389;5302;2308;1078;266;11186;11150;0
91332;MT;PONTE BRANCA;1796;27;30;107;134;294;358;455;208;119;64;813;983;0
91359;MT;PORTO DOS GAÚCHOS;4151;38;54;260;363;904;820;997;402;190;123;1990;2159;2
91391;MT;POXORÉU;13580;127;160;615;989;2455;2251;3489;1748;950;794;6278;7289;13
91510;MT;RONDONÓPOLIS;145044;502;1163;8759;13705;34533;32043;35326;12662;5105;1245;75843;69201;0
91537;MT;ROSÁRIO OESTE;12138;125;199;730;986;2241;2292;2937;1521;810;297;5814;6324;0
91553;MT;SANTO ANTÔNIO DO LEVERGER;14863;148;197;779;1181;3225;3009;3653;1776;727;168;7151;7712;0
91618;MT;TESOURO;2744;35;37;148;214;524;449;781;285;187;84;1233;1511;0
91634;MT;TORIXORÉU;3128;29;50;160;239;538;526;900;398;210;78;1520;1608;0
91677;MT;VÁRZEA GRANDE;182981;419;1234;9937;17179;44261;40871;42562;15201;6930;4384;96467;86476;38
91774;MT;MIRASSOL D'OESTE;19682;89;191;1094;1801;4345;4035;4737;1793;939;658;10043;9635;4
91812;MT;PEDRA PRETA;12845;88;153;735;1147;2734;2879;3084;1190;589;246;6223;6612;10
91839;MT;SÃO FÉLIX DO ARAGUAIA;6867;62;97;379;537;1353;1377;1698;686;350;326;3249;3618;0
91855;MT;TANGARÁ DA SERRA;64028;199;601;3750;6188;15212;13619;15521;5195;2492;1249;32782;31245;1
91898;MT;JUSCIMEIRA;9031;56;124;451;703;1676;1826;2217;919;639;420;4335;4695;1
91910;MT;ÁGUA BOA;16245;83;173;1011;1545;3804;3585;3928;1358;572;186;8030;8212;3
91936;MT;CANARANA;14462;105;172;824;1398;3387;3037;3392;1229;583;334;6976;7483;3
91952;MT;NOVA XAVANTINA;15010;103;169;772;1318;3186;3005;3653;1521;792;491;7470;7531;9
