cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
74608;PR;NOVA SANTA BÁRBARA;3463;37;55;207;306;681;544;902;405;251;75;1773;1690;0
74616;PR;BOM SUCESSO;5297;42;87;348;512;1082;942;1355;530;298;101;2714;2583;0
74624;PR;PATO BRAGADO;4248;23;46;216;349;872;795;1071;483;309;84;2200;2046;2
74632;PR;BORRAZÓPOLIS;6810;49;63;322;530;1215;1167;1822;830;547;265;3390;3417;3
74640;PR;PINHAL DE SÃO BENTO;2288;40;53;147;202;465;364;584;260;132;41;1106;1181;1
74659;PR;CAFEARA;2243;28;36;126;194;451;410;604;201;145;48;1126;1117;0
74667;PR;PITANGUEIRAS;2678;35;37;180;222;549;519;665;279;147;45;1347;1331;0
74675;PR;CALIFÓRNIA;7011;79;84;392;581;1374;1172;1832;754;459;284;3505;3495;11
74683;PR;QUATRO PONTES;3564;24;33;181;258;703;619;979;385;249;133;1830;1732;2
74691;PR;CAMBARÁ;18666;58;143;871;1466;3752;3498;4843;2173;1256;606;9817;8844;5
74705;PR;RAMILÂNDIA;3653;59;65;249;347;775;679;853;363;199;64;1763;1888;2
74713;PR;CAMBÉ;63401;104;464;3637;4985;12934;13069;17673;7615;2407;513;33969;29432;0
74721;PR;RANCHO ALEGRE D'OESTE;2612;44;36;143;220;506;514;652;263;155;79;1305;1305;2
74730;PR;CAMBIRA;5385;26;67;282;399;1018;974;1509;680;337;93;2763;2622;0
74748;PR;RIO BONITO DO IGUAÇU;10522;127;189;711;1044;2139;2029;2657;1012;451;163;5021;5499;2
74756;PR;CAMPINA DA LAGOA;11484;127;179;721;950;1998;2057;3064;1395;730;262;5975;5509;0
74764;PR;SANTA LÚCIA;3349;40;66;176;275;597;631;809;414;252;89;1669;1678;2
74772;PR;CAMPINA GRANDE DO SUL;28376;93;337;2090;2713;6449;5993;7045;2510;917;229;14877;13499;0
