cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
92045;TO;BURITI DO TOCANTINS;6548;140;157;482;667;1492;1137;1223;603;396;250;3236;3312;0
92070;TO;ALMAS;4639;71;129;388;441;973;826;1027;440;255;89;2254;2385;0
92088;TO;CASEARA;3770;59;72;234;328;868;724;824;372;175;114;1773;1997;0
92134;TO;ALVORADA;6711;70;101;430;610;1390;1363;1614;652;364;117;3351;3360;0
92142;TO;COMBINADO;3403;43;73;215;278;825;709;784;306;136;33;1674;1729;0
92185;TO;DIVINÓPOLIS DO TOCANTINS;5412;100;97;333;441;1151;1038;1241;593;294;123;2584;2828;0
92193;TO;ANANÁS;7349;127;150;514;729;1638;1324;1461;613;437;356;3639;3710;0
92240;TO;GOIANORTE;4025;55;97;278;333;806;824;930;401;218;83;1892;2133;0
92304;TO;MARIANÓPOLIS DO TOCANTINS;2999;45;76;197;232;603;627;685;324;149;61;1404;1595;0
92371;TO;ARAGUACEMA;5016;94;92;379;432;1116;851;1122;472;268;190;2329;2687;0
92398;TO;ARAGUAÇU;6804;70;113;441;486;1254;1366;1566;746;412;350;3288;3516;0
92401;TO;NOVA ROSALÂNDIA;2592;58;63;188;220;511;496;552;285;151;68;1275;1317;0
92410;TO;ARAGUAÍNA;102878;675;1262;7385;10974;26904;22757;21532;7537;3135;715;55444;47434;0
92436;TO;ARAGUATINS;21155;291;453;1632;2080;4695;4117;4050;1849;1165;822;10489;10666;0
92452;TO;ARAPOEMA;4792;85;113;375;439;962;998;998;459;252;111;2342;2450;0
92479;TO;ARRAIAS;7434;82;127;598;710;1544;1400;1666;794;385;128;3659;3775;0
92487;TO;PEQUIZEIRO;4223;90;84;297;359;849;819;965;389;224;147;1967;2256;0
92509;TO;PORTO ALEGRE DO TOCANTINS;2149;48;52;192;192;519;395;439;175;109;28;1013;1136;0
92525;TO;PRAIA NORTE;6186;149;169;569;608;1472;1095;972;559;360;232;3005;3181;0
