cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
7579;MA;CAXIAS;90328;992;1881;7015;8717;22033;18039;19826;8297;2972;554;49276;41052;0
7595;MA;CEDRAL;8692;186;167;520;777;2111;1745;1657;668;482;379;4206;4485;1
7609;MA;GOVERNADOR EDISON LOBÃO;14315;323;384;1177;1465;3606;2749;2615;1078;621;297;6867;7446;2
7617;MA;CHAPADINHA;54515;864;1246;4173;5392;13368;9544;9979;4777;3065;2103;28472;26036;7
7625;MA;GOVERNADOR LUIZ ROCHA;6246;148;166;510;617;1419;1153;1173;524;360;176;3029;3211;6
7633;MA;CODÓ;65598;790;1509;5240;6359;16185;12349;14752;5920;2128;364;35797;29801;0
7641;MA;GOVERNADOR NEWTON BELLO;8044;163;181;583;833;1924;1461;1420;643;461;375;3966;4076;2
7650;MA;COELHO NETO;35640;582;740;2577;3536;8401;5946;6998;3322;2172;1361;18380;17254;6
7668;MA;GOVERNADOR NUNES FREIRE;17327;428;504;1523;1854;4425;3121;3017;1299;767;388;8738;8588;1
7676;MA;COLINAS;28055;586;635;2321;2922;6378;4795;5238;2387;1555;1237;14419;13591;45
7684;MA;IGARAPÉ DO MEIO;11375;306;304;961;1233;2878;1897;1881;825;675;415;5630;5745;0
7692;MA;COROATÁ;37794;467;833;2977;3252;8933;7126;8173;3696;1811;525;20361;17433;0
7706;MA;ITAIPAVA DO GRAJAÚ;10231;321;257;851;1157;2642;1747;1742;760;481;273;4845;5382;4
7714;MA;CURURUPU;25249;331;479;1618;2154;5838;4605;5157;2300;1657;1109;12721;12521;7
7722;MA;ITINGA DO MARANHÃO;17009;279;372;1188;1532;3976;3370;3495;1478;805;514;8410;8581;18
7730;MA;DOM PEDRO;18162;337;375;1273;1679;4045;3410;3566;1519;1039;917;9615;8531;16
7749;MA;JATOBÁ;6742;203;209;627;759;1632;1231;1228;507;256;89;3302;3434;6
7757;MA;DUQUE BACELAR;9608;274;276;815;1045;2299;1604;1727;773;451;343;4785;4813;10
7765;MA;JENIPAPO DOS VIEIRAS;10497;271;282;918;1186;2590;2017;1837;755;482;159;5077;5420;0
7773;MA;ESPERANTINÓPOLIS;12015;257;348;934;1146;2756;2255;2549;1141;513;116;6260;5755;0
7781;MA;JUNCO DO MARANHÃO;4370;135;151;395;487;1041;821;783;351;166;40;2172;2198;0
7790;MA;FORTALEZA DOS NOGUEIRAS;8764;167;229;783;870;2138;1664;1761;740;312;99;4218;4546;0
7803;MA;LAGO DOS RODRIGUES;7909;180;194;606;812;1775;1424;1558;683;431;246;3967;3941;1
7811;MA;FORTUNA;12310;295;284;994;1318;2656;2132;2414;1198;720;299;6151;6149;10
7820;MA;LAGOA DO MATO;8262;176;168;573;816;1928;1470;1584;687;529;330;4048;4211;3
7838;MA;GODOFREDO VIANA;8376;186;203;613;897;2188;1508;1576;596;335;274;4035;4341;0
7846;MA;LAGOA GRANDE DO MARANHÃO;8821;273;275;737;1001;2177;1609;1584;667;358;140;4147;4671;3
7854;MA;GONÇALVES DIAS;12944;307;296;937;1180;2773;2302;2513;1215;863;558;6548;6389;7
