cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
86258;RS;DOIS IRMÃOS;22935;58;142;1123;1756;5417;4924;6130;2125;874;386;11815;11120;0
86274;RS;DOM FELICIANO;10173;87;174;553;815;1890;1898;2712;1134;654;256;4960;5213;0
86282;RS;ALTO FELIZ;2533;18;34;130;185;468;456;770;284;157;31;1210;1323;0
86290;RS;DOM PEDRITO;30486;106;219;1306;2322;5529;5104;8103;3770;2216;1811;15985;14501;0
86304;RS;AMETISTA DO SUL;5025;55;56;328;374;934;946;1395;587;258;92;2523;2502;0
86312;RS;DONA FRANCISCA;3087;35;51;157;303;574;490;815;368;208;86;1573;1514;0
86320;RS;ARAMBARÉ;3320;47;46;159;196;494;492;958;562;316;50;1713;1607;0
86339;RS;ENCANTADO;17280;90;169;753;1229;3379;2985;4471;2251;1231;722;9033;8247;0
86347;RS;BARÃO DO TRIUNFO;5210;62;82;280;430;1012;957;1333;597;294;163;2378;2832;0
86355;RS;ENCRUZILHADA DO SUL;20542;101;185;1051;1530;3713;3502;5379;2550;1534;997;10305;10237;0
86363;RS;BARRA DO GUARITA;2837;39;46;162;248;599;498;678;337;158;72;1383;1454;0
86371;RS;ERECHIM;77597;207;495;3820;6058;16398;15332;19555;8561;4493;2677;41480;36117;0
86380;RS;BARRA DO RIO AZUL;1781;22;21;83;118;289;260;491;304;126;67;838;943;0
86398;RS;HERVAL;5152;52;73;278;350;920;787;1307;761;443;181;2542;2610;0
86401;RS;BARRA FUNDA;2619;32;42;146;207;541;443;667;311;165;65;1297;1322;0
86410;RS;ERVAL GRANDE;4013;30;61;215;320;697;618;1086;590;292;104;1970;2043;0
86428;RS;BOA VISTA DAS MISSÕES;1859;28;39;136;164;316;322;495;223;104;32;945;914;0
86436;RS;ERVAL SECO;5238;42;94;310;364;820;831;1464;782;389;142;2660;2578;0
86444;RS;BOM PROGRESSO;2048;35;47;151;157;375;310;555;254;137;27;1012;1036;0
86452;RS;ESMERALDA;2633;31;44;139;189;470;419;694;336;209;102;1328;1305;0
86460;RS;CAMPESTRE DA SERRA;2519;21;38;128;152;384;396;751;382;208;59;1225;1294;0
86479;RS;ESPUMOSO;11865;61;132;588;890;2247;1994;3186;1598;866;303;6143;5722;0
86487;RS;CANDIOTA;8250;67;114;432;682;1911;1550;2190;852;304;148;3968;4282;0
86495;RS;ESTÂNCIA VELHA;33900;72;186;1773;2819;7467;6586;9519;3417;1412;648;17538;16362;0
86509;RS;CAPITÃO;2454;35;39;137;180;469;429;631;324;162;48;1177;1277;0
86517;RS;ESTEIO;68633;122;423;3280;5301;14817;13318;17202;8318;3855;1997;35994;32639;0
86525;RS;CARLOS GOMES;1411;14;16;75;109;232;244;392;193;111;25;672;739;0
86533;RS;ESTRELA;25504;115;154;1217;1884;5415;4599;6518;3032;1604;966;13252;12252;0
86541;RS;CENTENÁRIO;2490;26;41;116;175;429;439;676;349;195;44;1162;1328;0
86550;RS;FARROUPILHA;54770;129;325;2812;4327;11919;10621;14861;5652;2789;1335;28200;26570;0
86568;RS;CHARRUA;2278;34;48;157;187;373;339;583;325;166;66;1121;1157;0
86576;RS;FAXINAL DO SOTURNO;5432;16;55;295;382;1033;910;1348;726;465;201;2786;2646;0
86584;RS;COLINAS;2193;6;19;84;136;390;344;548;365;222;79;1073;1120;0
86592;RS;FELIZ;9683;40;84;508;777;2090;1729;2815;1216;349;75;4936;4747;0
86606;RS;COQUEIROS DO SUL;2267;27;31;128;140;329;367;630;325;190;100;1115;1152;0
86614;RS;FLORES DA CUNHA;24674;71;221;1258;1904;5258;4539;6656;2745;1419;603;12428;12246;0
86622;RS;CORONEL BARROS;2358;21;26;107;155;383;419;633;346;211;57;1188;1170;0
86630;RS;FONTOURA XAVIER;8122;94;123;537;684;1452;1431;2079;1086;474;162;3938;4184;0
86649;RS;COXILHA;2430;19;32;151;208;499;442;633;283;139;24;1202;1228;0
86657;RS;FORMIGUEIRO;5457;64;71;299;423;894;793;1516;842;445;110;2706;2751;0
86665;RS;DERRUBADAS;2684;39;50;174;207;442;439;731;356;172;74;1329;1355;0
86673;RS;FREDERICO WESTPHALEN;24736;115;213;1394;2129;5338;4282;6035;2929;1475;826;12927;11809;0
86681;RS;DOIS IRMÃOS DAS MISSÕES;1877;34;23;122;138;374;312;469;259;111;35;916;961;0
86690;RS;GARIBALDI;26444;57;152;1267;1994;5632;4812;6947;3153;1583;847;13574;12870;0
86703;RS;ENGENHO VELHO;1200;21;23;97;108;237;196;272;144;72;30;606;594;0
86711;RS;GAURAMA;5004;35;60;259;371;899;815;1380;717;357;111;2505;2499;0
86720;RS;GARRUCHOS;2681;35;57;125;223;421;477;733;380;165;65;1287;1394;0
86738;RS;GENERAL CÂMARA;6983;50;69;317;503;1274;1116;1806;974;585;289;3471;3512;0
86746;RS;GENTIL;1546;13;18;71;115;322;282;366;215;120;24;737;809;0
86754;RS;SÃO VICENTE DO SUL;7273;47;90;403;566;1333;1209;1903;902;467;353;3648;3625;0
86762;RS;GRAMADO DOS LOUREIROS;1985;25;50;121;143;405;316;529;265;114;17;964;1021;0
86770;RS;GETÚLIO VARGAS;13297;50;92;617;1060;2540;2213;3440;1668;1016;601;6965;6332;0
86789;RS;GRAMADO XAVIER;2862;49;54;205;254;567;546;694;293;162;38;1385;1477;0
86797;RS;GIRUÁ;12020;97;161;702;941;2037;2054;3259;1788;791;190;6263;5757;0
86800;RS;HULHA NEGRA;4516;53;96;268;387;865;835;1208;506;230;68;2217;2299;0
86819;RS;GRAMADO;30235;81;194;1474;2334;6418;6039;7968;3285;1643;799;15846;14389;0
86827;RS;INHACORÁ;2048;36;27;135;156;377;342;525;277;133;40;986;1062;0
86835;RS;GRAVATAÍ;186699;402;984;9987;15981;41801;36660;45372;21953;9199;4358;97578;89121;0
86843;RS;ITAPUCA;1859;30;37;109;164;327;286;525;205;124;52;894;965;0
86851;RS;GUAÍBA;73073;148;326;3724;5992;15986;14024;18633;8538;3883;1819;38432;34641;0
86860;RS;LAJEADO DO BUGRE;1765;39;40;124;132;310;303;472;230;92;23;866;899;0
86878;RS;GUAPORÉ;19137;69;138;942;1443;3848;3531;5003;2226;1216;720;10027;9110;0
86886;RS;LAGOA DOS TRÊS CANTOS;1552;19;14;63;98;297;237;397;231;144;52;781;771;0
86894;RS;GUARANI DAS MISSÕES;6512;22;57;261;439;1129;1007;1843;943;531;280;3334;3178;0
86908;RS;LINDOLFO COLLOR;4146;26;53;240;346;925;936;1074;357;150;39;2065;2081;0
86916;RS;HORIZONTINA;15344;50;102;663;1166;3051;2872;3857;2098;1060;425;7999;7345;0
86924;RS;LINHA NOVA;1384;7;17;55;86;232;250;389;220;115;13;661;723;0
86932;RS;CHARQUEADAS;25212;170;257;1274;1901;5237;4866;6350;3038;1464;655;13058;12154;0
86940;RS;MANOEL VIANA;5199;33;85;298;363;877;875;1493;683;380;112;2647;2552;0
86959;RS;HUMAITÁ;3932;36;53;177;258;605;581;1188;667;272;95;2054;1878;0
86967;RS;MAQUINÉ;5417;45;74;291;408;904;867;1504;758;412;154;2666;2751;0
86975;RS;IBIAÇÁ;3958;35;44;154;260;672;560;1118;617;331;167;2030;1928;0
86983;RS;MARATÁ;2169;20;35;122;166;353;357;605;302;158;51;1054;1115;0
86991;RS;IBIRAIARAS;5297;26;85;279;398;895;835;1463;752;421;143;2639;2658;0
87009;RS;MARIANA PIMENTEL;3424;27;40;157;249;619;571;931;549;235;46;1630;1794;0
87017;RS;IBIRUBÁ;16454;52;140;789;1199;3320;2858;4127;2089;1216;664;8483;7971;0
87025;RS;MATO CASTELHANO;2552;30;45;144;200;476;470;669;339;155;24;1213;1339;0
87033;RS;IGREJINHA;26371;107;205;1331;2243;5991;5379;6984;2465;1159;507;13560;12811;0
87041;RS;MATO LEITÃO;3536;27;34;185;257;670;678;932;435;244;74;1774;1762;0
87050;RS;IJUÍ;64189;177;404;3119;5007;12969;11861;16133;7910;4259;2350;33850;30339;0
87068;RS;MINAS DO LEÃO;5763;37;93;326;435;1176;1010;1548;723;335;80;2983;2780;0
87076;RS;ILÓPOLIS;3433;29;41;173;281;636;565;849;481;247;131;1731;1702;0
87084;RS;MONTE BELO DO SUL;2957;19;25;95;196;553;405;790;478;275;120;1470;1487;0
87092;RS;INDEPENDÊNCIA;5376;65;76;302;412;910;840;1488;836;359;88;2653;2723;0
87106;RS;MORMAÇO;2614;45;51;153;202;479;433;641;348;194;68;1278;1336;0
87114;RS;IRAÍ;6257;24;62;317;490;1079;974;1606;922;541;242;3180;3077;0
87122;RS;MORRINHOS DO SUL;2880;16;32;129;211;543;463;857;381;214;34;1412;1468;0
87130;RS;ITAQUI;28089;99;277;1610;2523;5754;5193;7121;3116;1568;827;14470;13619;0
87149;RS;MORRO REUTER;4876;15;59;222;315;933;933;1385;583;301;130;2428;2448;0
87157;RS;ITATIBA DO SUL;3702;54;60;196;301;668;498;1011;513;288;113;1735;1967;0
87165;RS;MULITERNO;2156;46;62;170;210;507;313;490;223;100;35;1064;1092;0
87173;RS;IVOTI;16116;42;115;806;1190;3490;3289;4490;1660;740;294;8306;7810;0
87181;RS;NICOLAU VERGUEIRO;1917;23;43;77;124;351;333;531;271;111;53;942;975;0
87190;RS;JACUTINGA;2948;13;30;139;246;490;404;822;459;252;93;1508;1440;0
87203;RS;NOVA BOA VISTA;1888;10;22;82;132;305;288;497;314;166;72;936;952;0
87211;RS;JAGUARÃO;22616;32;96;881;1667;4209;3910;5786;2895;1865;1275;11902;10714;0
87220;RS;NOVA PÁDUA;2283;11;22;87;138;419;332;671;315;183;105;1107;1176;0
87238;RS;JAGUARI;10128;26;63;431;772;1844;1600;2655;1309;915;513;5141;4987;0
87246;RS;NOVA SANTA RITA;16063;92;154;1023;1551;3406;3239;4152;1757;574;115;8240;7823;0
87254;RS;JÚLIO DE CASTILHOS;16499;80;166;862;1328;3347;2769;4057;2078;1124;688;8511;7988;0
87262;RS;NOVO BARREIRO;3394;30;55;185;249;612;531;939;516;210;67;1656;1738;0
87270;RS;LAGOA VERMELHA;21624;72;190;1174;1778;4098;3680;5497;2686;1604;845;11210;10414;0
87289;RS;NOVO MACHADO;3112;40;43;122;183;405;432;995;535;282;75;1536;1576;0
87297;RS;LAJEADO;58054;145;343;2659;4568;13081;11606;14805;6228;3041;1578;30990;27064;0
87300;RS;NOVO TIRADENTES;1732;23;29;94;139;290;246;490;254;121;46;850;882;0
87319;RS;LAVRAS DO SUL;5137;22;63;280;349;836;845;1489;686;426;141;2710;2427;0
87327;RS;PARECI NOVO;2943;24;28;143;227;582;548;830;360;169;32;1453;1490;0
87335;RS;LIBERATO SALZANO;4323;41;77;240;309;776;675;1252;633;248;72;2132;2191;0
87343;RS;PASSO DO SOBRADO;4710;21;59;211;353;877;769;1344;637;318;121;2366;2344;0
87351;RS;MACHADINHO;4856;81;85;252;361;931;823;1167;672;340;143;2387;2469;0
87360;RS;PICADA CAFÉ;4171;25;56;208;279;775;788;1187;470;269;114;2148;2023;0
87378;RS;MARAU;30002;143;282;1538;2392;6617;5987;7486;3212;1598;747;15372;14630;0
87386;RS;PINHAL GRANDE;3450;37;81;191;267;561;550;941;457;264;101;1647;1803;0
87394;RS;MARCELINO RAMOS;3742;34;51;214;250;566;577;1053;590;327;80;1847;1895;0
87408;RS;PINHEIRINHO DO VALE;3482;35;65;200;291;694;568;880;470;216;63;1711;1771;0
87416;RS;MARIANO MORO;2047;28;28;105;143;328;314;579;290;149;83;1000;1047;0
87424;RS;PONTÃO;3064;22;61;186;263;596;503;825;402;177;29;1520;1544;0
87432;RS;MATA;4016;37;58;193;278;639;700;1045;558;366;142;1978;2038;0
87440;RS;PONTE PRETA;1668;16;17;64;145;275;249;442;266;142;52;789;879;0
87459;RS;MAXIMILIANO DE ALMEIDA;3904;35;73;229;305;657;547;1092;509;322;135;1956;1948;0
87467;RS;PORTO MAUÁ;2186;7;21;126;161;340;280;641;333;205;72;1092;1094;0
87475;RS;MIRAGUAÍ;3808;48;57;233;286;691;610;1045;562;227;49;1883;1925;0
87483;RS;PORTO VERA CRUZ;1644;19;29;86;120;227;217;502;281;131;32;802;842;0
87491;RS;MONTENEGRO;46368;64;237;2351;3708;9999;8608;12011;5275;2721;1394;24068;22300;0
