cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
28096;AL;MURICI;18670;172;346;1462;2100;4725;3753;3808;1531;603;169;9693;8977;0
28118;AL;NOVO LINO;9834;265;292;949;1139;2353;1886;1880;661;328;81;4834;5000;0
28134;AL;OLHO D'ÁGUA DAS FLORES;14424;248;349;1228;1429;3426;2800;2992;1179;615;158;7641;6783;0
28150;AL;OLHO D'ÁGUA DO CASADO;6811;193;165;633;850;1681;1247;1245;469;274;54;3437;3374;0
28177;AL;OLHO D'ÁGUA GRANDE;4364;137;117;410;486;1018;828;760;347;199;61;2145;2219;0
28193;AL;OLIVENÇA;8712;233;251;794;998;1981;1641;1637;690;393;94;4413;4299;0
28215;AL;OURO BRANCO;7747;113;152;663;802;1773;1517;1576;679;373;99;3972;3775;0
28231;AL;PALESTINA;4258;150;122;456;427;962;834;748;297;195;67;2254;2004;0
28258;AL;PALMEIRA DOS ÍNDIOS;49320;348;716;3122;4625;11176;9890;11043;4987;2655;752;26737;22583;0
28274;AL;PÃO DE AÇÚCAR;17904;298;455;1542;2052;4137;3341;3528;1509;817;225;9316;8588;0
28290;AL;PASSO DE CAMARAGIBE;11135;180;250;857;1223;2744;2480;2124;823;336;116;5581;5554;0
28312;AL;PAULO JACINTO;6127;107;128;435;651;1501;1199;1188;590;255;71;3160;2967;0
28339;AL;PENEDO;40897;347;629;2812;4144;9931;8094;8839;3492;1831;772;22014;18883;0
28355;AL;PIAÇABUÇU;12891;161;273;1058;1297;3133;2560;2616;1017;559;217;6715;6176;0
28371;AL;PILAR;25104;307;529;1766;2421;5972;5384;5292;2172;1009;252;13356;11748;0
28398;AL;PINDOBA;2479;55;59;190;265;565;480;544;209;91;21;1271;1208;0
28410;AL;PIRANHAS;17213;388;490;1759;2002;4297;3255;3147;1240;516;118;8966;8247;0
28436;AL;POÇO DAS TRINCHEIRAS;9693;227;236;925;1115;2298;1713;1951;771;364;93;4857;4836;0
28452;AL;PORTO CALVO;19892;339;504;1738;2263;4609;4267;3985;1427;631;127;10211;9681;0
28479;AL;PORTO DE PEDRAS;6640;101;143;438;641;1658;1413;1460;539;186;61;3384;3256;0
28495;AL;PORTO REAL DO COLÉGIO;14681;303;340;1165;1582;3537;2857;2911;1215;622;149;7627;7054;0
28517;AL;QUEBRANGULO;9606;176;220;710;1022;2284;1960;1801;874;440;118;4908;4698;0
28533;AL;RIO LARGO;52328;380;747;3781;5549;12195;11176;12171;4179;1789;359;27851;24477;0
28550;AL;ROTEIRO;4994;114;156;447;516;1310;1092;878;341;121;19;2516;2478;0
28576;AL;SANTA LUZIA DO NORTE;5658;80;103;405;607;1346;1270;1143;476;189;39;2993;2665;0
28592;AL;SANTANA DO IPANEMA;30078;346;630;2418;3286;7190;5921;6380;2512;1176;217;16120;13958;0
28614;AL;SANTANA DO MUNDAÚ;8259;164;213;714;873;2034;1601;1639;671;288;60;4225;4034;0
28630;AL;SÃO BRÁS;5852;112;133;492;632;1334;1168;1181;497;242;61;2950;2902;0
28657;AL;SÃO JOSÉ DA LAJE;16477;257;402;1445;1868;3884;3237;3438;1291;544;111;8530;7947;0
28673;AL;SÃO JOSÉ DA TAPERA;20093;425;630;2142;2445;4765;3547;3704;1554;741;138;10476;9617;0
28690;AL;SÃO LUÍS DO QUITUNDE;21707;246;468;1958;2585;5400;4702;4120;1581;560;83;11006;10701;0
28711;AL;SÃO MIGUEL DOS CAMPOS;38370;400;687;2815;3934;9622;8304;8224;3037;1163;182;20266;18104;0
