cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
61611;SP;ARANDU;5796;52;83;348;518;1250;1217;1299;600;314;115;2860;2931;5
61620;SP;TUIUTI;5530;38;65;246;420;1027;1078;1385;764;409;98;2700;2819;11
61638;SP;ARARAQUARA;163816;144;596;7285;12072;33143;32717;41949;19311;10085;6512;86896;76806;114
61646;SP;ARAPEÍ;2571;18;47;137;195;514;464;671;273;137;115;1287;1281;3
61654;SP;ARARAS;95984;155;412;4773;7723;20872;18911;24362;10520;5328;2927;49404;46436;144
61662;SP;ESTIVA GERBI;8574;34;94;430;728;1978;1751;2141;865;365;188;4259;4315;0
61670;SP;AREALVA;6519;24;41;284;448;1214;1188;1649;847;541;283;3222;3286;11
61689;SP;ENGENHEIRO COELHO;13157;76;144;977;1510;3576;2590;2696;908;471;209;6381;6771;5
61697;SP;AREIAS;3524;45;63;189;282;690;700;869;341;196;149;1712;1812;0
61700;SP;RIBEIRÃO GRANDE;6894;45;73;397;531;1551;1445;1581;674;427;170;3318;3574;2
61719;SP;AREIÓPOLIS;8914;42;109;517;788;2162;1861;2138;704;390;203;4287;4615;12
61727;SP;HORTOLÂNDIA;144192;351;914;8751;13957;34254;30769;35200;12709;4998;2287;75070;69095;27
61735;SP;ARIRANHA;7520;87;97;362;544;1587;1549;1784;799;417;294;3728;3791;1
61743;SP;HOLAMBRA;10405;14;54;501;861;2409;2454;2728;916;387;79;5220;5181;4
61751;SP;ARTUR NOGUEIRA;34715;90;234;1745;3079;8246;7249;8347;3331;1573;821;17764;16929;22
61760;SP;ELISIÁRIO;2802;7;34;132;222;595;596;656;317;155;88;1360;1442;0
61778;SP;ARUJÁ;64608;229;539;4258;5909;14862;13856;15544;6058;2293;1059;33160;31402;46
61786;SP;BOM SUCESSO DE ITARARÉ;3376;45;72;266;374;770;675;703;257;141;73;1628;1748;0
61794;SP;ASSIS;70450;125;311;3196;5154;13793;13481;18628;8509;4632;2620;37899;32536;15
61808;SP;PONTALINDA;3382;19;22;136;276;776;690;812;351;194;106;1595;1784;3
61816;SP;ATIBAIA;104909;142;557;5840;8636;22273;21163;26083;11170;5808;3235;54819;50024;66
61824;SP;PARISI;2523;28;28;113;175;517;462;654;309;162;75;1226;1295;2
61832;SP;AURIFLAMA;11532;39;106;542;899;2286;2086;3041;1369;811;352;5895;5637;0
61840;SP;TAQUARIVAÍ;4820;24;49;279;463;1180;1030;1122;414;168;91;2372;2448;0
61859;SP;AVAÍ;4383;40;73;244;403;956;866;1053;462;218;68;2139;2243;1
61867;SP;MARAPOAMA;2748;24;34;145;190;586;545;653;329;157;85;1358;1389;1
61875;SP;AVANHANDAVA;7819;21;75;423;703;1690;1446;1968;793;419;281;3901;3869;49
61883;SP;SÃO JOÃO DE IRACEMA;1824;29;31;106;176;342;344;434;211;110;41;916;906;2
61891;SP;AVARÉ;64274;131;374;3481;5197;13390;12780;15578;7248;3738;2356;33841;30308;125
61905;SP;SÃO LOURENÇO DA SERRA;12080;96;171;756;1056;2578;2522;2881;1227;518;274;6072;6006;2
61913;SP;BADY BASSITT;12175;35;72;536;907;2352;2556;3193;1378;733;413;6185;5990;0
61921;SP;ZACARIAS;2576;26;45;115;168;530;496;639;304;192;61;1259;1317;0
61930;SP;BALBINOS;1571;11;13;72;112;373;277;385;195;101;32;796;775;0
61948;SP;ITAPIRAPUÃ PAULISTA;3347;59;75;235;343;765;658;662;296;176;78;1579;1768;0
