cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
56871;ES;RIO NOVO DO SUL;8598;51;76;453;658;1829;1684;2155;1015;474;203;4294;4304;0
56898;ES;SANTA LEOPOLDINA;9810;79;102;529;729;2056;1959;2551;1130;471;204;4642;5168;0
56910;ES;SANTA TERESA;18363;61;155;948;1380;4047;3566;4910;2223;871;202;9114;9249;0
56936;ES;SÃO GABRIEL DA PALHA;25445;101;239;1172;1911;5747;5411;6177;2557;1265;864;13198;12233;14
56952;ES;SÃO JOSÉ DO CALÇADO;9328;57;84;473;741;1765;1647;2420;1192;638;310;4668;4652;8
56979;ES;SÃO MATEUS;80238;234;555;4280;7348;18636;17003;19373;7355;3342;2111;41238;38937;63
56995;ES;SERRA;308151;621;1757;17688;28123;76409;67748;73223;27686;10170;4717;162272;145744;135
57010;ES;VIANA;45920;141;376;2689;4237;11394;9947;11138;4275;1429;294;23818;22102;0
57037;ES;VILA VELHA;316619;364;1196;15425;25160;69261;65007;81738;33884;15535;9039;170286;146064;269
57053;ES;VITÓRIA;232829;479;1313;12867;17501;50915;47244;61236;28214;10053;3005;127968;104861;0
57070;ES;MARILÂNDIA;9230;46;102;528;707;1909;1849;2630;1014;360;85;4643;4587;0
57096;ES;IBATIBA;18133;156;268;1059;1451;4120;3838;4036;1754;897;554;9137;8986;10
57118;ES;RIO BANANAL;15199;79;161;769;1214;3354;3103;3775;1473;741;529;7357;7826;16
57134;ES;JAGUARÉ;20691;122;213;1164;1803;5317;4381;4619;1781;811;480;10299;10383;9
57150;ES;PEDRO CANÁRIO;18144;169;260;1184;1704;4168;3681;4088;1612;819;457;9168;8970;6
57916;ES;LARANJA DA TERRA;8254;55;96;411;600;1583;1701;2343;999;409;57;4027;4227;0
57932;ES;SANTA MARIA DE JETIBÁ;27940;114;266;1532;2535;6950;5952;6137;2514;1264;676;13804;14118;18
57959;ES;VARGEM ALTA;15385;78;155;808;1175;3315;3106;4001;1540;721;485;7513;7859;13
57975;ES;VENDA NOVA DO IMIGRANTE;17611;48;135;911;1508;4067;3707;4413;1574;839;409;8932;8672;7
57991;ES;ÁGUIA BRANCA;7496;99;133;459;577;1589;1453;1946;790;355;95;3702;3794;0
