cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
20419;PB;ITAPORANGA;15849;239;343;1086;1419;3594;3305;3346;1512;788;216;8232;7617;0
20435;PB;ITAPOROROCA;11720;148;204;794;1140;2719;2342;2480;1121;616;156;6003;5717;0
20451;PB;ITATUBA;8554;139;176;609;839;2011;1583;1696;857;473;171;4354;4200;0
20478;PB;JACARAÚ;12109;188;243;881;1108;2638;2263;2602;1189;771;226;6238;5871;0
20494;PB;JERICÓ;6641;124;112;420;595;1397;1179;1461;709;449;195;3416;3225;0
20516;PB;JOÃO PESSOA;489028;917;2658;26769;43427;115839;105206;122129;48105;19494;4469;271679;217349;0
20532;PB;JUAREZ TÁVORA;7207;139;175;511;705;1691;1361;1459;507;421;238;3657;3549;1
20559;PB;JUAZEIRINHO;12098;141;254;899;1129;2986;2388;2357;1045;630;268;6248;5850;0
20575;PB;JUNCO DO SERIDÓ;4920;79;83;329;439;1143;967;1057;507;251;65;2487;2433;0
20591;PB;JURIPIRANGA;10026;186;219;673;1090;2438;1972;1886;799;543;220;5121;4905;0
20613;PB;JURU;7948;140;143;600;819;1737;1450;1624;823;432;179;4036;3912;0
20630;PB;LAGOA;4258;81;72;277;350;926;823;916;461;261;90;2153;2105;0
20656;PB;LAGOA DE DENTRO;6012;113;143;437;567;1208;1071;1332;588;416;136;3092;2920;0
20672;PB;LAGOA SECA;18878;190;273;1251;1824;4361;3851;4256;1736;924;212;9833;9045;0
20699;PB;LASTRO;3529;82;58;213;309;825;719;701;383;192;47;1735;1794;0
20710;PB;LIVRAMENTO;5406;103;151;402;445;1168;1041;1055;561;317;162;2801;2605;0
20737;PB;LUCENA;10939;194;256;849;1018;2431;2339;2393;955;385;118;5575;5364;0
20753;PB;MÃE D'ÁGUA;3884;84;70;276;313;915;705;844;383;191;103;1989;1895;0
20770;PB;MALTA;5144;94;92;360;432;1081;967;1103;526;313;175;2650;2494;0
20796;PB;MAMANGUAPE;29999;283;485;2151;3076;6964;6054;6508;2693;1345;439;15663;14336;0
20818;PB;MANAÍRA;8931;151;143;607;864;2085;1683;1739;760;544;353;4385;4546;0
20834;PB;MARI;17261;231;295;1067;1457;3911;3377;3547;1657;1095;624;8996;8265;0
20850;PB;MASSARANDUBA;10527;181;231;789;1098;2264;2049;2244;956;562;151;5523;5004;0
20877;PB;MATARACA;7383;158;208;635;808;1861;1506;1371;539;250;47;3657;3726;0
20893;PB;MOGEIRO;11886;165;230;775;1129;2900;2308;2328;940;681;427;5929;5957;0
20915;PB;MONTADAS;4082;81;100;307;359;962;810;804;387;222;50;2046;2036;0
20931;PB;MONTE HOREBE;4043;82;85;269;421;937;767;793;392;220;77;2042;2001;0
20958;PB;MONTEIRO;22844;206;447;1571;1939;4748;4536;5378;2372;1289;356;11966;10878;0
20974;PB;MULUNGU;9396;197;189;620;833;2176;1923;1921;788;519;230;4762;4634;0
20990;PB;NATUBA;7042;135;143;454;693;1727;1211;1284;679;431;285;3695;3347;0
21016;PB;NAZAREZINHO;5782;100;95;395;491;1198;1161;1269;674;331;68;2844;2938;0
21032;PB;NOVA FLORESTA;8108;146;162;582;770;1777;1430;1595;733;537;375;4258;3849;1
21059;PB;NOVA OLINDA;4811;132;115;387;452;1043;857;981;486;253;105;2457;2354;0
21075;PB;NOVA PALMEIRA;3468;60;71;205;284;793;681;730;327;206;111;1740;1728;0
21091;PB;OLHO D'ÁGUA;6385;158;144;514;557;1414;1173;1339;677;321;87;3263;3122;0
21113;PB;OLIVEDOS;3428;70;86;252;289;720;680;739;298;200;94;1682;1746;0
21130;PB;OURO VELHO;2929;37;56;178;266;657;524;692;279;161;79;1504;1425;0
21156;PB;PASSAGEM;2220;43;46;149;185;557;430;453;206;110;41;1123;1097;0
