cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
40606;MG;RIACHINHO;5469;59;92;363;470;1183;990;1235;558;323;196;2595;2863;11
40614;MG;ANTÔNIO PRADO DE MINAS;1941;17;27;84;140;351;312;520;230;179;81;967;974;0
40622;MG;ROSÁRIO DA LIMEIRA;5075;49;72;260;459;1146;1029;1154;527;253;126;2418;2644;13
40630;MG;ARAÇAÍ;2807;43;43;156;192;585;514;706;312;171;85;1412;1394;1
40649;MG;SANTA BÁRBARA DO LESTE;7155;68;90;400;555;1612;1427;1685;662;390;266;3519;3629;7
40657;MG;ARACITABA;2406;38;40;115;188;450;383;647;322;142;81;1168;1236;2
40665;MG;SANTA RITA DE MINAS;6011;76;86;339;560;1321;1232;1375;564;311;147;3008;2995;8
40673;MG;ARAÇUAÍ;28354;201;301;1603;2563;6399;5255;6141;2623;1797;1470;14689;13622;43
40681;MG;SANTANA DO PARAÍSO;20334;195;331;1547;1876;4406;4424;4501;1806;788;459;10275;10048;11
40690;MG;ARAGUARI;87433;249;610;4204;6480;17881;16968;22882;9661;5404;3094;45341;41956;136
40703;MG;SÃO JOÃO DA LAGOA;4795;70;85;268;444;1062;924;1115;454;212;161;2276;2516;3
40711;MG;ARANTINA;2547;23;48;150;179;410;457;743;307;155;75;1281;1266;0
40720;MG;SÃO JOÃO DO MANHUAÇU;8711;177;185;580;730;1985;1706;1974;726;376;270;4320;4386;5
40738;MG;ARAPONGA;6803;72;122;423;574;1560;1372;1398;604;355;322;3292;3502;9
40746;MG;SÃO JOÃO DO MANTENINHA;5217;43;68;267;408;1072;997;1285;557;376;143;2634;2580;3
40754;MG;ARAPUÁ;3201;43;54;165;249;527;605;849;401;225;83;1563;1638;0
40762;MG;SÃO JOÃO DO PACUÍ;3877;43;70;237;383;922;703;791;409;223;96;1854;2022;1
40770;MG;ARAÚJOS;6507;64;95;341;503;1366;1290;1596;638;373;240;3219;3282;6
40789;MG;SÃO JOSÉ DA LAPA;17272;99;187;1074;1523;3824;3740;4188;1604;711;322;8865;8400;7
40797;MG;ARAXÁ;75628;179;383;3730;6237;16365;14780;19361;8356;4043;2191;39434;36177;17
40800;MG;SARZEDO;19924;93;245;1407;1908;4580;4443;4752;1573;630;293;10300;9619;5
40819;MG;ARCEBURGO;7345;45;82;385;562;1573;1356;1828;850;462;202;3600;3743;2
40827;MG;SEM PEIXE;3582;37;40;159;249;709;640;875;406;311;156;1793;1783;6
40835;MG;ARCOS;30924;111;205;1535;2269;6493;6144;8192;3404;1727;842;15816;15065;43
40843;MG;SENADOR AMARAL;5003;44;67;315;429;1191;1046;1170;465;215;61;2409;2593;1
40851;MG;AREADO;11607;80;135;565;947;2433;2177;2796;1252;777;444;5802;5801;4
40860;MG;UBAPORANGA;10278;103;159;584;871;2118;1958;2410;1083;547;445;5161;5100;17
40878;MG;ARGIRITA;2879;39;43;146;187;576;503;705;357;210;113;1423;1456;0
40886;MG;URUCUIA;7297;103;152;505;749;1649;1311;1504;626;403;295;3502;3795;0
40894;MG;ARINOS;13813;128;229;864;1266;2910;2472;3059;1390;871;623;6743;7064;6
40908;MG;VARGEM ALEGRE;6699;72;113;372;519;1282;1288;1558;708;430;357;3308;3374;17
40916;MG;ASTOLFO DUTRA;11033;81;137;533;797;2203;1982;2799;1204;735;562;5559;5468;6
40924;MG;JOSENÓPOLIS;3808;71;89;295;402;998;594;675;324;201;159;1863;1945;0
40932;MG;ATALÉIA;11940;90;171;578;903;2423;2038;2737;1328;921;750;6017;5902;21
40940;MG;JUVENÍLIA;5743;104;137;397;546;1402;1067;1121;495;298;176;2693;3044;6
40959;MG;AUGUSTO DE LIMA;4431;46;46;225;371;922;839;1054;441;301;186;2143;2288;0
40967;MG;LEME DO PRADO;4109;49;79;261;401;976;785;876;341;190;151;2018;2085;6
40975;MG;BAEPENDI;15582;80;136;719;1239;3104;2819;3991;1814;1039;639;7870;7710;2
40983;MG;LUISBURGO;5436;27;57;335;460;1264;1047;1258;512;265;211;2600;2834;2
40991;MG;BALDIM;7009;28;71;345;567;1406;1248;1745;793;530;275;3540;3455;14
41009;MG;LUISLÂNDIA;6236;98;122;448;612;1518;1158;1172;518;342;248;3016;3215;5
41017;MG;BAMBUÍ;19227;76;145;924;1394;3370;3175;5256;2316;1507;1064;9897;9308;22
41025;MG;MÁRIO CAMPOS;11206;98;170;703;1071;2590;2346;2616;936;429;247;5651;5552;3
41033;MG;BANDEIRA;4544;62;70;225;328;994;814;1059;506;317;169;2127;2408;9
41041;MG;MARTINS SOARES;6875;103;130;409;606;1596;1344;1457;657;331;241;3395;3480;0
41050;MG;BANDEIRA DO SUL;5334;25;52;276;442;1067;1011;1391;582;318;170;2583;2745;6
41068;MG;MIRAVÂNIA;4055;78;83;299;377;934;666;799;364;257;198;2004;2051;0
41076;MG;BARÃO DE COCAIS;23225;81;194;1384;1981;5285;4645;5649;2248;1033;725;11834;11366;25
41084;MG;MONTE FORMOSO;4507;82;122;339;422;1056;798;862;399;252;174;2158;2343;6
41092;MG;BARÃO DE MONTE ALTO;5652;83;96;303;489;1091;951;1362;640;392;245;2796;2851;5
41106;MG;NATALÂNDIA;3021;46;58;187;265;690;594;686;270;159;66;1423;1593;5
41114;MG;BARBACENA;97946;178;556;5492;8237;19647;18209;25540;10912;5621;3553;51841;45971;134
41122;MG;NINHEIRA;8073;118;164;509;743;1682;1476;1701;822;501;356;3974;4098;1
41130;MG;BARRA LONGA;5694;56;77;223;391;1069;989;1395;759;431;304;2809;2876;9
41149;MG;NOVA BELÉM;3296;49;59;231;247;681;662;817;362;140;48;1633;1663;0
41157;MG;TRÊS MARIAS;23387;184;314;1443;1955;5016;4734;5750;2287;1096;605;11846;11529;12
41165;MG;NOVA PORTEIRINHA;5089;53;93;381;459;1158;1031;1204;447;227;36;2583;2506;0
41173;MG;BARROSO;17182;69;133;986;1351;3487;3429;4461;1751;946;569;8779;8381;22
41181;MG;NOVORIZONTE;4559;78;78;346;407;956;801;938;461;331;163;2232;2325;2
41190;MG;BELA VISTA DE MINAS;7716;46;74;437;598;1637;1509;1958;755;488;213;4113;3597;6
41203;MG;OLHOS D'ÁGUA;5178;68;106;312;462;1304;998;1068;458;258;144;2406;2772;0
41211;MG;BELMIRO BRAGA;3099;35;50;137;208;520;544;847;397;245;116;1495;1600;4
41220;MG;ORATÓRIOS;4382;41;51;230;330;962;892;1017;437;248;174;2164;2209;9
41238;MG;BELO HORIZONTE;1927460;2266;6826;89322;141249;399714;397022;486902;211338;113593;79204;1044187;882177;1096
41246;MG;ORIZÂNIA;6582;93;128;456;615;1425;1290;1465;577;311;222;3201;3373;8
41254;MG;BELO ORIENTE;19643;233;339;1307;1720;4317;4015;4316;1765;914;717;9923;9703;17
41262;MG;PADRE CARVALHO;5015;119;101;403;526;1367;890;843;405;216;145;2481;2531;3
41270;MG;BELO VALE;7386;34;81;378;558;1359;1363;1988;911;487;227;3652;3734;0
41289;MG;PAI PEDRO;4990;72;95;363;527;1182;848;1112;452;247;92;2499;2489;2
41297;MG;BERILO;9689;124;165;612;923;2307;1840;1974;850;519;375;4850;4828;11
41300;MG;PATIS;5014;99;133;356;549;1176;919;986;454;251;91;2424;2588;2
41319;MG;BERTÓPOLIS;4151;83;76;272;358;941;765;845;393;286;132;1938;2212;1
41327;MG;PEDRA BONITA;5150;106;131;346;484;1206;1103;1089;439;181;65;2544;2606;0
